Prefecture	Municipality	prec_no	block_no	URL	平年降水量(mm)	平年平均気温(℃)	平年日最高気温(℃)	平年日最低気温(℃)	平年日照時間(時間)	平年降雪量(cm)	歴代最高気温(℃)	歴代最低気温(℃)	歴代最大降雪量(cm)
岡山県	今岡	66	0655	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0655&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	久世	66	0656	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0656&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	津山	66	47756	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=66&block_no=47756&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
岡山県	新見	66	0658	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0658&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	天子山	66	0659	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0659&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
岡山県	赤磐	66	0660	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0660&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
岡山県	陣山	66	0661	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0661&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
岡山県	大平山	66	0662	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0662&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
岡山県	福渡	66	0663	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0663&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	和気	66	0664	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0664&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	佐屋	66	0665	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0665&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
岡山県	矢掛	66	0666	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0666&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
岡山県	岡山	66	47768	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=66&block_no=47768&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
岡山県	虫明	66	0668	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0668&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	倉敷	66	0669	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0669&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	玉野	66	0670	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0670&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	笠岡	66	0919	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0919&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	下呰部	66	0929	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0929&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
岡山県	高梁	66	0930	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=0930&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	奈義	66	1140	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1140&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	上長田	66	1328	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1328&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	千屋	66	1330	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1330&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
岡山県	恩原	66	1371	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1371&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
岡山県	日応寺	66	1531	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1531&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
岡山県	富	66	1584	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1584&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
岡山県	吉備中央	66	1585	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1585&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
岡山県	旭西	66	1618	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=66&block_no=1618&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	道後山	67	0671	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0671&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	安田山	67	0672	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0672&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
広島県	犬伏山	67	0673	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0673&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
広島県	三次	67	0674	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0674&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	庄原	67	0675	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0675&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	大朝	67	0676	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0676&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	加計	67	0677	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0677&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	海見山	67	0678	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0678&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
広島県	上下	67	0679	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0679&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	内黒山	67	0680	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0680&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	世羅	67	0681	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0681&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	恵下谷山	67	0682	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0682&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
広島県	東広島	67	0683	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0683&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	福山	67	47767	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=67&block_no=47767&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
広島県	広島	67	47765	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=67&block_no=47765&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
広島県	竹原	67	0686	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0686&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	生口島	67	0687	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0687&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	大竹	67	0688	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0688&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	呉	67	47766	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=67&block_no=47766&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
広島県	倉橋	67	0690	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0690&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	高野	67	0947	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0947&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	東城	67	0948	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0948&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	甲田	67	0949	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0949&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	三入	67	0950	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0950&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	府中	67	0951	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0951&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	河内	67	0952	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0952&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
広島県	久比	67	0953	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=0953&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
広島県	志和	67	1163	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1163&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	王泊	67	1257	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1257&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	八幡	67	1262	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1262&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	油木	67	1325	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1325&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	廿日市津田	67	1326	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1326&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
広島県	本郷	67	1472	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1472&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
広島県	佐伯湯来	67	1575	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1575&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	都志見	67	1579	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1579&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	君田	67	1582	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1582&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	美土里	67	1583	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1583&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	安宿	67	1603	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1603&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
広島県	呉市蒲刈	67	1606	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=67&block_no=1606&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	西郷	68	47740	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=68&block_no=47740&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
島根県	西ノ島	68	0692	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0692&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
島根県	鹿島	68	0693	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0693&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	斐川	68	0694	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0694&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
島根県	松江	68	47741	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=68&block_no=47741&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
島根県	大東	68	0696	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0696&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
島根県	大田	68	0697	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0697&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	掛合	68	0698	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0698&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	横田	68	0699	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0699&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	吾妻山	68	0700	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0700&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
島根県	川本	68	0701	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0701&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	浜田	68	47755	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=68&block_no=47755&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
島根県	三隅	68	0703	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0703&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
島根県	益田	68	0704	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0704&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	聖山	68	0705	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0705&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
島根県	十種峯	68	0706	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0706&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
島根県	津和野	68	0707	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0707&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	佐田	68	0954	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=0954&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
島根県	桜江	68	1093	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1093&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
島根県	瑞穂	68	1094	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1094&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	伯太	68	1095	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1095&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
島根県	波佐	68	1175	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1175&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
島根県	匹見	68	1176	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1176&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
島根県	海士	68	1307	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1307&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	出雲	68	1310	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1310&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	赤名	68	1320	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1320&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	弥栄	68	1321	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1321&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
島根県	六日市	68	1322	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=68&block_no=1322&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
